Product_Id,Product_Name,Category,Discounted_Price,Actual_Price,Discount_Percentage,Rating,Rating_Count,User_Name,Main_Division,Sub_Division,rating_score
B07L5L4GTB,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",309.0,404.0,24,4.4,8614.0,"Genuine Reviewer,Rajib Barman,Jhala Digvijaysinh Pravinsinh,sunil,Jayashree,Mohammed Saleem,Daljeet Dahiya,Ujjawal Singh",Computers & Accessories,InkjetInkCartridges,Above Average
B07L8KNP5F,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",599.0,1399.0,57,3.8,60026.0,"ram,Abhishek kumar,Syeeda Naseera,Mudit Sobti,Amazon Customer,Beljo kodiyan,santosh giri,Manish Gupta",Electronics,On-Ear,Average
B08CF4SCNP,"Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",299.0,599.0,50,3.8,3066.0,"Hariom Mishra,Vikas yadav,Santosh Chauhan,SIDDHARTH A.,Dhananjay,amitosh biswas,tpcgupta,Dan",Computers & Accessories,Keyboards,Average
B09XX51X2G,"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,449.0,999.0,55,4.0,2102.0,"Rahil,Swapnil s.,HIREN PARMAR,Khushi sharma,Chetankumarkanthi,Vaibhav Goel,Joen Joy,Vishal Ghadage",Computers & Accessories,Lapdesks,Above Average
B01M72LILF,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC / Mac / Laptop - Charcoal Grey","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",799.0,1295.0,38,4.4,34852.0,"Kshitij,UMAKANTA SASMAL,Deepak Kumar Singh,Anand Raj A,Shiv SV,Takreem R.,Anupam B.,Durgaprasad",Computers & Accessories,Mice,Above Average
B00LZLQ624,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",157.0,160.0,2,4.5,8618.0,"Anirban B.,Amita,Ayushi Raj,Neeraj Rawat,Salma,Certified buyer,Ayush,S.Balasubramanian", Office  Products ,WireboundNotebooks,Above Average
B09GB5B4BK,"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",599.0,899.0,33,4.0,4018.0,"Wajiha,Gaurav Choudhary,Kenil,Indrajeet kumar Sinha,Dishant Mann,Rizwan,Srikrishna,PRASAD ALPE",Computers & Accessories,Mice,Above Average
B015ZXUDD0,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,479.0,599.0,20,4.3,11687.0,"Rameez Khan,Sidhdharth,Daljeet Singh kang,Ram Gopal Kushwah,Amazon Customer,Amazon_Customer DN,Shahul Hameed,Niraj K.",Electronics,RechargeableBatteries,Above Average
B09PL79D2X,"boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx  Tech, Beast  Mode(Low Latency Upto 60ms) for Gaming, with Mic, ASAP  Charge, 20H Playtime, Bluetooth v5.2, IPX4 & IWP (Cool Grey)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1598.0,2990.0,47,3.8,11015.0,"Alif Rahaman,Mahesh Sargasree,Simranjeet Singh,Sanu Ghosh,Angad,Vyshnav,Shankar tonne,prakash",Electronics,In-Ear,Average
B098K3H92Z,"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers",Computers&Accessories|NetworkingDevices|NetworkAdapters|BluetoothAdapters,599.0,899.0,33,4.3,95116.0,"Noble P Mathew,Rahul,SINGH,Edwin axel,Siddharth Gupta,Deepak,SOURAV DAS,UMAKANTA SASMAL",Computers & Accessories,BluetoothAdapters,Above Average
B084PJSSQ1,"SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive (Silver, 128 GB, 5Y - SDDDC4-128G-I35)",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1299.0,3000.0,57,4.3,23022.0,"Arun,Muneeb,Jatin,Gangadhar,Rohael saifi,Amazon Customer,Amezing books jordar.v.mc,Ramamoorthy",Computers & Accessories,PenDrives,Above Average
B097C564GC,"rts [2 Pack] Mini USB C Type C Adapter Plug, Type C Female to USB A Male Charger Charging Cable Adapter Converter compatible for iPhone, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad Silver",Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,294.0,4999.0,94,4.3,4426.0,"Naga Sai Gadagottu,Neha Sharma,Amazon Customer,Ankita singh,S.ARUMUGAM,Umesh,Vasudeva,Krishna Chavan",Computers & Accessories,USBtoUSBAdapters,Above Average
B08CYNJ5KY,HP 682 Black Original Ink Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",828.0,861.0,4,4.2,4567.0,"Hrishikesh,Mir Manzoor,Hanumathkumar,Amazon Customer,Gerry B,Yamini,Christin Sebastian,DIMPLE BATRA",Computers & Accessories,InkjetInkCartridges,Above Average
B00Y4ORQ46,Logitech H111 Wired On Ear Headphones With Mic Black,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",745.0,795.0,6,4.0,13797.0,"kishorekr,Anil.c,Abhishek B.,Ashutosh Bhagwat,Sandeep,Shivdev Singh Dhanjal,Avinash,Ankur Singh",Electronics,On-Ear,Above Average
B074CWD7MS,"Digitek DTR 550 LW (67 Inch) Tripod For DSLR, Camera |Operating Height: 5.57 Feet | Maximum Load Capacity up to 4.5kg | Portable Lightweight Aluminum Tripod with 360 Degree Ball Head | Carry Bag Included (Black) (DTR 550LW)",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|CompleteTripodUnits,1549.0,2495.0,38,4.4,15137.0,"Joel Thomas,Joy Ghosh,Amazon Customer,Pıŋkɘsh Goʋɽ,Deepak Kanwaliya,AVINEESH,anoop tiwari,Kumud Prajapati",Electronics,CompleteTripodUnits,Above Average
B00A0VCJPI,"TP-Link TL-WA850RE Single_Band 300Mbps RJ45 Wireless Range Extender, Broadband/Wi-Fi Extender, Wi-Fi Booster/Hotspot with 1 Ethernet Port, Plug and Play, Built-in Access Point Mode, White",Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1469.0,2499.0,41,4.2,156638.0,"Satya Sai Behera,Ashwanth G Kumar,Chetan,Shefali agarwal,Amazon Customer,ANIL G.,Rishi,Abishek kb",Computers & Accessories,Repeaters&Extenders,Above Average
B00UGZWM2I,COI Note Pad/Memo Book with Sticky Notes & Clip Holder with Pen for Gifting,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",198.0,800.0,75,4.1,9344.0,"Ghazal,Vishwajeet,PREETI RAWAT,Karthi,Punjal s.,Anjali,Amazon Customer,jezz.ralte", Office  Products ,Notepads&MemoBooks,Above Average
B00R1P3B4O,Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,Electronics|Cameras&Photography|Accessories|Film,549.0,549.0,0,4.5,4875.0,"Nidhi,Nilanko Halder,Seenu,Daring Darcy,Vivek L.,Arpan Seth,Rajiv Ratta,MUKUL",Electronics,Film,Above Average
B09DG9VNWB,"Samsung Galaxy Watch4 Bluetooth(4.4 cm, Black, Compatible with Android only)",Electronics|WearableTechnology|SmartWatches,12000.0,29999.0,60,4.3,4744.0,"Kshitij D.,gaurav agarwal,Brijnandan Singh,Div j,Sarath Ramesh,Yatindra A.,RINKAL PATEL,Kumaresan",Electronics,SmartWatches,Above Average
B09Y5MP7C4,"Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours of Playtime, Instacharge, 13Mm Driver and Hyper Sync (Charcoal Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1299.0,3499.0,63,3.9,12452.0,"Achint,Anish,bhomick bhaskar,Sumit,Des Raj,Amazon Customer,Gursimranpallah,Amit Ahluwalia",Electronics,In-Ear,Average
B01DJJVFPC,"Duracell Ultra Alkaline AAA Battery, 8 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,269.0,315.0,15,4.5,17810.0,"Aadi Injal,A RAMU,S.S.Sohi,Shaifali M.,Mahesh Kumar,Shubham shukla,Rahul,Vimal Raj",Electronics,DisposableBatteries,Above Average
B07DFYJRQV,"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Angled Earbuds for Comfort fit (Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",799.0,1499.0,47,4.1,53648.0,"Amazon Customer,Viswas Reniguntla,Shreyas mc,KARAN,vishnu pareek,Sinu,Rohan Magar,Gokul",Electronics,In-Ear,Above Average
B08L879JSN,"Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI, VGA Ports I Eye Care Features Like Bluelight Shield, Flickerless & Comfy View (Black)",Computers&Accessories|Monitors,6299.0,13750.0,54,4.2,2014.0,"Mr. Nøbødy,Muzammil Khan,Nitish kumar,Yatharth Patil,Sathish,Alpesh Rathva,Suman R,virtual",Computers & Accessories,Monitors,Above Average
B08TDJNM3G,"E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colors May Vary, Small) - Set of 2 Pieces",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,59.0,59.0,0,3.8,5958.0,"Ravi Kumar s/o Devraj,anil-kumar,Soumith,Drew Arsenic,Jigar,Tamanna,H.N.GNANESH,Mihir Bhatti",Computers & Accessories,Lamps,Average
B06XSK3XL6,boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,571.0,999.0,43,4.3,38221.0,"suraj,Bharanidhar,S.B.Vignesh,Srikanth GR,Hari,Shashi,Palanivel raja N,Pavan Singh",Electronics,AutomobileChargers,Above Average
B07YNTJ8ZM,"Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Green)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,549.0,999.0,45,3.9,64705.0,"Bhuwaneshwar kathlane,Jainit mukeshbhai Chauhan,Mahesh prajapati,Sonu Kumar,narender,Rajkumar jain,Bani panda,Dhiraj Tiwari",Electronics,BluetoothSpeakers,Average
B07KR5P3YD,Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI - JUDWAA 750,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",448.0,699.0,36,3.9,17348.0,"lucky,SALMAN S,Rahul Singh,INSOLARE ENERGY PVT Ld,Sandeep Kumar Sahu,Amazon Customer,Sudhanshu,Jp",Computers & Accessories,Keyboard&MouseSets,Average
B08FB2LNSZ,"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds with Pure Bass, BT 5.0, Dual Pairing, Type C & Voice Assistant Support (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499.0,2999.0,50,3.7,87798.0,"Amazonnig,Anurag,p_v_,Anil Kumar,Ignatius Nayan D'Rozario,Amazon Customer,Maulik Aryan,basraj",Electronics,In-Ear,Average
B01IBRHE3E,"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",Electronics|Cameras&Photography|Accessories|Cleaners|CleaningKits,299.0,499.0,40,4.2,24432.0,"Siddharth suman,Soumayan Chakraborty,Papori,Agasthya,Jiten Sinku,Aleena,Ram Surat,Uday Kumar",Electronics,CleaningKits,Above Average
B01N6LU1VF,SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,579.0,1400.0,59,4.3,189104.0,"Neeraj Vishwakarma,UD,M.Sathish kumar,Karthik,Kunjasha.v.kadu,Govind N.,Yogesh Tayde,Amima khatun",Computers & Accessories,PenDrives,Above Average
B07XLML2YS,TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound and Light Alarm| Indoor CCTV (Tapo C200) White,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,2499.0,3299.0,24,4.2,93112.0,"Maxrock89,Ayush negi,Rakesh,prasanth,Suraj,Sudhi/Deeps,Vigneshraja,KONDOJU HEMANTHA CHARY",Electronics,DomeCameras,Above Average
B086WMSCN3,"boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Mysterious Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199.0,5999.0,80,3.9,47521.0,"Narasimha Rao,Anitha Dalwai,Sachin Ghadge,Udaya Shankar G,Abedh Babu,Neha,Hiro,KAPIL JINDAL",Electronics,In-Ear,Average
B003B00484,Duracell Plus AAA Rechargeable Batteries (750 mAh) Pack of 4,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,399.0,499.0,20,4.3,27201.0,"T N Sivaji,Akku,V,Meet,MOHAMMED,Niranjan koyri,Tamil selvan,Puneet S.",Electronics,RechargeableBatteries,Above Average
B003L62T7W,"Logitech B100 Wired USB Mouse, 3 yr Warranty, 800 DPI Optical Tracking, Ambidextrous PC/Mac/Laptop - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",279.0,375.0,26,4.3,31534.0,"Uday Joglekar,Simi Singh,Hi,chirag bansal,Swarnavo Dutta,H Rt khuma,Adarsh,Dixit",Computers & Accessories,Mice,Above Average
B09P18XVW6,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150 Watch Faces, 60 Sports Modes, Spo2 & Heart Rate Monitoring, Calling Smart Watch for Men & Women - Jet Black",Electronics|WearableTechnology|SmartWatches,2499.0,4999.0,50,3.9,7571.0,"Kindle Customer,Arun Kalkunte,Amit Kumar,Dhanush,Shiva sai,Moumita Bhanja,Nagaraj S H,Maneesh Mathew",Electronics,SmartWatches,Average
B00LZLPYHW,"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",137.0,160.0,14,4.4,6537.0,"Hamsavarthini,Samir Shukla,Shahbaz,Shar,Akshay,armaan,Alok Kumar Dixit,Alok pandey", Office  Products ,WireboundNotebooks,Above Average
B00NNQMYNE,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof (Black)",Computers&Accessories|Accessories&Peripherals|HardDiskBags,299.0,499.0,40,4.5,21010.0,"Souradip,Narendran D,Mandar Barve,P Nagar,Amazon Customer,Ravindra Chauhan,Karishma binraj,Jithin",Computers & Accessories,HardDiskBags,Above Average
B0B217Z5VK,"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instacharge, Quad Mic with ENC, Hyper Sync, Low Latency, 10mm Driver, Bluetooth v5.3 and Breathing LED Lights (Neon Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1799.0,3999.0,55,3.9,3517.0,"RAHUL GOUD,Nitesh,Lokesh K V,KESHAV Kohli,Ozair Ahmad GLS,vishal mandal,Vicky Kumar,Mohamed A.",Electronics,In-Ear,Average
B07B88KQZ8,"JBL Go 2, Wireless Portable Bluetooth Speaker with Mic, JBL Signature Sound, Vibrant Color Options with IPX7 Waterproof & AUX (Blue)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,1999.0,2999.0,33,4.3,63899.0,"Murali am,Mithul R.,Ritesh kumar,Debia Pipa,sarang,gopal,MSK Purushothaman,Divyanshu Saraph",Electronics,BluetoothSpeakers,Above Average
B07Z3K96FR,Robustrion Tempered Glass Screen Protector for iPad 10.2 inch 9th Gen Generation 2021 8th Gen 2020 7th Gen 2019,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,399.0,1499.0,73,4.1,5730.0,"Dakshvir Singh,Palash Kapuri,Abhijit Gupta,Buyer,Anmol Saxena,Irfaan,Hon,dr sanjay kore (some kore)",Computers & Accessories,ScreenProtectors,Above Average
B0756CLQWL,"Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual Intensity Motor, Illuminated Keys for PC(Compatible with Windows 7/8/8.1/10 only)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,1699.0,3999.0,58,4.2,25488.0,"Shafeer Pn,Sudhanshu S.,S U P E R M A N,Radhika V.,Amazon User.,rushikesh,Amazon Customer,Hrutik",Computers & Accessories,Gamepads,Above Average
B004IO5BMQ,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",699.0,995.0,30,4.5,54405.0,"Chandrashekar SK,Mohammed Ashfaque,Arif Hussain,wiki,A B singh,dr.parimal ranajan de,Harsh Mistry,Naresh",Computers & Accessories,Mice,Above Average
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,Computers&Accessories|NetworkingDevices|Routers,1149.0,1699.0,32,4.2,122478.0,"Vaishnavi Khedekar,Sandeep Shriyan,Kislay Kishore,Vijay,Amazon Customer,jatinrohilla,Ashwin,Ashwini",Computers & Accessories,Routers,Above Average
B01N4EV2TL,"Logitech MK240 Nano Wireless USB Keyboard and Mouse Set, 12 Function Keys 2.4GHz Wireless, 1000DPI, Spill-Resistant Design, PC/Mac, Black/Chartreuse Yellow","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1495.0,1995.0,25,4.3,7241.0,"Abhishek,Kindle Customer,Raghu s.,Shashi Shekhar,stephen,Sayan,Shiva,Yadu",Computers & Accessories,Keyboard&MouseSets,Above Average
B08MZQBFLN,"Callas Multipurpose Foldable Laptop Table with Cup Holder | Drawer | Mac Holder | Table Holder Study Table, Breakfast Table, Foldable and Portable/Ergonomic & Rounded Edges/Non-Slip Legs (WA-27-Black)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,849.0,4999.0,83,4.0,20457.0,"Jasmeen,Santam paul,Deepak,Perabathula Srinivasarao,Gokul Agrawal,Suman Gurung,Kishan,Pooja sony",Computers & Accessories,Lapdesks,Above Average
B0752LL57V,Casio MJ-12D 150 Steps Check and Correct Desktop Calculator,OfficeProducts|OfficeElectronics|Calculators|Basic,440.0,440.0,0,4.5,8610.0,"Dipu,Kayumuddin,Ankit salunke AS,Ramachandran Ravi,Nekitha V,Sumit G.,Netaji,Raymol", Office  Products ,Basic,Above Average
B09Z28BQZT,"Amazon Basics Multipurpose Foldable Laptop Table with Cup Holder, Brown",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,599.0,3999.0,85,3.9,1087.0,"Arun J,Sebonti Banerjee,srikar,Mayu,Neeraj joshi,Vinay Singh Kharayat,GP,Paromita",Computers & Accessories,Lapdesks,Average
B094DQWV9B,"Kanget [2 Pack] Type C Female to USB A Male Charger | Charging Cable Adapter Converter compatible for iPhone 14, 13, 12,11 Pro Max/Mini/XR/XS/X/SE, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad (Grey)",Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,149.0,399.0,63,4.0,1540.0,"Abhi_K,Amazon Customer,Swap,shivam,Abhinav Singh,Pulkit Bhardwaj,Minoy C Mathews,ADITYA SINGH",Computers & Accessories,USBtoUSBAdapters,Above Average
B0BBMPH39N,"Amazon Basics Magic Slate 8.5-inch LCD Writing Tablet with Stylus Pen, for Drawing, Playing, Noting by Kids & Adults, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",289.0,999.0,71,4.1,401.0,"Amazon Customer,Prince kumar,SK,Nishikanta Sahoo,Shivam,Amazon Customer,Piyush,Rafiya",Computers & Accessories,GraphicTablets,Above Average
B097JQ1J5G,"Zebronics ZEB-90HB USB Hub, 4 Ports, Pocket Sized, Plug & Play, for Laptop & Computers",Computers&Accessories|Accessories&Peripherals|USBHubs,179.0,499.0,64,3.4,9385.0,"Dilip Kumar,Aakash Purohit,ÂRUN MOHAN,Charan Kumar Shetty,zaineb,Nalin,Priyanka,Amazon Customer",Computers & Accessories,USBHubs,Average
B07YY1BY5B,"Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display,IP68 Waterproof,Heart Rate Monitor,Sleep & Step Tracker,Call & Message Alerts & Long Battery Life (Jet Black)",Electronics|WearableTechnology|SmartWatches,1499.0,4999.0,70,4.0,92588.0,"Vishal shah,Sameer,Joshilla P.,Sunil Govind Jawale,Pawan kumar,C.Rajeshkannan,Manisha tyagi,Wizzy",Electronics,SmartWatches,Above Average
B08VRMK55F,"Zebronics Zeb Buds C2 in Ear Type C Wired Earphones with Mic, Braided 1.2 Metre Cable, Metallic Design, 10mm Drivers, in Line Mic & Volume Controller (Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399.0,699.0,43,3.4,3454.0,"aravind,AbdulKhader Mohammed,Mehul Pandya,Siva G,Arvind kumar,hariharan,Rhea,aveem ashfaq",Electronics,In-Ear,Average
B08CHZ3ZQ7,"Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI, RGB & Driver Customization for PC(Black)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,599.0,799.0,25,4.3,15790.0,"Suraj Singh,Shashi p.,Anmol,Toseef Iqbal,Anjay mandal,Aniket,dadaso s.,anuragnaidu",Computers & Accessories,GamingMice,Above Average
B08SCCG9D4,"JBL Commercial CSLM20B Auxiliary Omnidirectional Lavalier Microphone with Battery for Content Creation, Voiceover/Dubbing, Recording (Black,Small)",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,949.0,2000.0,53,3.9,14969.0,"Ansh KaTariA,Saqlain Shaikh,Sardar V.,Rushikesh P.,Biman,Kumar ravi,Avinash kr pandey,pankaj kamble",Computers & Accessories,PCMicrophones,Average
B0972BQ2RS,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",Electronics|WearableTechnology|SmartWatches,2499.0,9999.0,75,4.1,42139.0,"Rajesh Panchanathan,Ravikumar_Mani_INDIA,SATYAM STORES,Deepak Vincent,Ranjith,Surya,chetan J,Nisarg R.",Electronics,SmartWatches,Above Average
B00ZRBWPA0,Eveready Red 1012 AAA Batteries - Pack of 10,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,159.0,180.0,12,4.3,989.0,"Amazon Customer,Cijo George,Mallikarjuna Ukkadala,Maniarasan,Dhruv Shah,suraj gurav,Kavita mahajan,Dharmendra Singh",Electronics,DisposableBatteries,Above Average
B0B2DD66GS,"SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Action Cams 190MB/s Read,90MB/s Write",Electronics|Accessories|MemoryCards|MicroSD,1329.0,2900.0,54,4.5,19624.0,"Prasad,Prajwal Shetty,Venkataraam,Zubair muttoon,Subrata Murasing,Mintu kumar,Amazon Customer,Sameer Sam",Electronics,MicroSD,Above Average
